code_module,code_presentation,id_student,gender,highest_education,age_band,num_previous_attempts,disability_status,final_result,risk_label,lms_clicks_7d,lms_clicks_14d,lms_clicks_30d,lms_unique_resources_7d,days_since_last_lms_activity,lms_7d_vs_14d_percent_change,engagement_acceleration,assessment_submission_rate,weighted_assessment_score,late_submission_count,total_assessments_completed,assessment_score_trend
BBB,2013B,429158,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,429494,F,Lower Than A Level,0-35,2,N,Fail,1,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.25,2.8,0.0,3.0,-20.0
BBB,2013B,430160,M,Lower Than A Level,35-55,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,430357,F,A Level or Equivalent,0-35,2,N,Fail,1,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.9166666666666666,28.57,5.0,11.0,-11.0
BBB,2013B,431071,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.5,30.44,6.0,6.0,40.0
BBB,2013B,432004,F,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.16666666666666666,1.8499999999999999,2.0,2.0,-13.0
BBB,2013B,432232,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.9166666666666666,43.129999999999995,6.0,11.0,-23.0
BBB,2013B,432319,F,A Level or Equivalent,0-35,2,N,Withdrawn,1,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.25,15.83,3.0,3.0,23.0
BBB,2013B,432870,M,A Level or Equivalent,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.6666666666666666,56.08,6.0,8.0,28.0
BBB,2013B,433531,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.9166666666666666,75.69,5.0,11.0,25.0
BBB,2013B,433755,M,A Level or Equivalent,0-35,1,N,Pass,0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.8333333333333334,60.6,7.0,10.0,-10.0
BBB,2013B,433939,F,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.5,50.85,5.0,6.0,-33.0
BBB,2013B,434094,F,A Level or Equivalent,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,434192,F,A Level or Equivalent,0-35,2,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.9166666666666666,72.87,7.0,11.0,-25.0
BBB,2013B,434353,F,HE Qualification,35-55,1,N,Pass,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.8333333333333334,60.44,5.0,10.0,20.0
BBB,2013B,434646,F,HE Qualification,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.9166666666666666,65.50999999999999,8.0,11.0,13.0
BBB,2013B,435245,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.8333333333333334,65.6,6.0,10.0,18.0
BBB,2013B,435803,F,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,437562,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.8333333333333334,79.54,4.0,10.0,0.0
BBB,2013B,437967,F,Lower Than A Level,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.9166666666666666,73.62,5.0,11.0,-12.0
BBB,2013B,438210,F,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,438379,F,Lower Than A Level,35-55,2,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,438703,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.9166666666666666,74.01,6.0,11.0,5.0
BBB,2013B,439857,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.75,57.93,6.0,9.0,5.0
BBB,2013B,440057,F,Lower Than A Level,0-35,2,N,Pass,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.9166666666666666,72.01,7.0,11.0,17.0
BBB,2013B,440509,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.9166666666666666,76.38,6.0,11.0,26.0
BBB,2013B,441000,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.25,4.6,2.0,3.0,48.0
BBB,2013B,441181,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.9166666666666666,51.5,6.0,11.0,12.0
BBB,2013B,441255,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.9166666666666666,89.95,6.0,11.0,3.0
BBB,2013B,441423,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,442012,F,Lower Than A Level,35-55,1,N,Pass,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.9166666666666666,75.24,5.0,11.0,20.0
BBB,2013B,442143,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.08333333333333333,4.35,1.0,1.0,0.0
BBB,2013B,442183,F,A Level or Equivalent,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.9166666666666666,74.13,7.0,11.0,17.0
BBB,2013B,442456,M,HE Qualification,35-55,1,N,Fail,1,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.75,40.58,6.0,9.0,-20.0
BBB,2013B,442466,F,A Level or Equivalent,0-35,2,Y,Pass,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.75,50.46,1.0,9.0,8.0
BBB,2013B,443108,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.5,27.150000000000002,5.0,6.0,7.0
BBB,2013B,443288,F,HE Qualification,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.9166666666666666,82.21000000000001,5.0,11.0,17.0
BBB,2013B,443452,M,Lower Than A Level,35-55,1,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,444117,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.9166666666666666,88.95,6.0,11.0,23.0
BBB,2013B,444408,F,No Formal quals,0-35,1,Y,Fail,1,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.4166666666666667,34.82,3.0,5.0,16.0
BBB,2013B,444784,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.08333333333333333,3.5,1.0,1.0,0.0
BBB,2013B,444926,F,Lower Than A Level,0-35,1,Y,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8333333333333334,58.76,8.0,10.0,44.0
BBB,2013B,445065,F,Lower Than A Level,35-55,0,N,Distinction,0,0.0,0.0,27.0,0.0,29.0,0.0,0.0,0.9166666666666666,89.82000000000001,5.0,11.0,26.0
BBB,2013B,445125,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.9166666666666666,61.07,5.0,11.0,-33.0
BBB,2013B,445889,F,A Level or Equivalent,35-55,1,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.9166666666666666,58.29,5.0,11.0,45.0
BBB,2013B,446045,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.9166666666666666,70.23,6.0,11.0,-5.0
BBB,2013B,446145,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,446247,F,HE Qualification,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.08333333333333333,4.15,0.0,1.0,0.0
BBB,2013B,446357,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.08333333333333333,2.65,1.0,1.0,0.0
BBB,2013B,446856,F,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.8333333333333334,57.68,5.0,10.0,24.0
BBB,2013B,447007,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,447759,F,HE Qualification,35-55,1,Y,Pass,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.9166666666666666,90.05,6.0,11.0,-5.0
BBB,2013B,447782,M,HE Qualification,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.9166666666666666,76.2,5.0,11.0,62.0
BBB,2013B,447790,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.08333333333333333,1.0,1.0,1.0,0.0
BBB,2013B,465599,F,A Level or Equivalent,35-55,1,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.75,62.49,4.0,9.0,35.0
BBB,2013B,465730,F,A Level or Equivalent,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.3333333333333333,18.86,3.0,4.0,22.0
BBB,2013B,466037,F,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.4166666666666667,33.39,2.0,5.0,5.0
BBB,2013B,466800,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.4166666666666667,27.709999999999997,4.0,5.0,-9.0
BBB,2013B,466810,F,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.9166666666666666,74.01,5.0,11.0,23.0
BBB,2013B,466959,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.5,37.23,3.0,6.0,-5.0
BBB,2013B,466973,F,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.25,5.75,3.0,3.0,25.0
BBB,2013B,467035,F,HE Qualification,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8333333333333334,63.9,5.0,10.0,20.0
BBB,2013B,467292,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8333333333333334,64.97,7.0,10.0,27.0
BBB,2013B,467756,F,A Level or Equivalent,0-35,2,N,Fail,1,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.16666666666666666,4.15,1.0,2.0,13.0
BBB,2013B,467835,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,468021,F,A Level or Equivalent,0-35,2,N,Fail,1,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.3333333333333333,13.31,3.0,4.0,9.0
BBB,2013B,468792,F,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.25,17.77,1.0,3.0,13.0
BBB,2013B,468949,F,Lower Than A Level,0-35,0,Y,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8333333333333334,55.050000000000004,6.0,10.0,-13.0
BBB,2013B,469683,F,A Level or Equivalent,35-55,2,N,Pass,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.9166666666666666,56.54,7.0,11.0,50.0
BBB,2013B,470318,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.9166666666666666,84.38,8.0,11.0,20.0
BBB,2013B,470653,F,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.8333333333333334,62.39,5.0,10.0,17.0
BBB,2013B,471219,F,HE Qualification,35-55,1,N,Fail,1,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.25,10.100000000000001,2.0,3.0,26.0
BBB,2013B,471525,F,Lower Than A Level,35-55,1,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9166666666666666,76.03,5.0,11.0,21.0
BBB,2013B,472182,F,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.25,17.39,2.0,3.0,11.0
BBB,2013B,472348,F,No Formal quals,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.16666666666666666,8.74,1.0,2.0,0.0
BBB,2013B,472586,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.75,56.52,5.0,9.0,60.0
BBB,2013B,473095,F,A Level or Equivalent,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.5,22.14,5.0,6.0,32.0
BBB,2013B,473328,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.75,48.99,7.0,9.0,15.0
BBB,2013B,475078,F,Lower Than A Level,35-55,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,475095,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.6666666666666666,78.67,4.0,8.0,-55.0
BBB,2013B,475460,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.5833333333333334,56.83,1.0,7.0,1.0
BBB,2013B,475688,M,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.9166666666666666,66.21,9.0,11.0,11.0
BBB,2013B,475901,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,476037,F,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.5,30.900000000000002,6.0,6.0,52.0
BBB,2013B,476201,M,HE Qualification,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.9166666666666666,82.61,5.0,11.0,27.0
BBB,2013B,476297,F,A Level or Equivalent,35-55,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.9166666666666666,71.16,8.0,11.0,2.0
BBB,2013B,476369,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.9166666666666666,90.64,5.0,11.0,-10.0
BBB,2013B,476457,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.08333333333333333,3.4,0.0,1.0,0.0
BBB,2013B,476596,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.8333333333333334,57.57,5.0,10.0,7.0
BBB,2013B,476709,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.9166666666666666,84.86,7.0,11.0,0.0
BBB,2013B,476710,F,Lower Than A Level,0-35,1,Y,Pass,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.9166666666666666,70.78,5.0,11.0,30.0
BBB,2013B,476783,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.9166666666666666,87.17999999999999,6.0,11.0,22.0
BBB,2013B,476816,F,A Level or Equivalent,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,476855,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,476859,F,A Level or Equivalent,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,477009,F,A Level or Equivalent,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.9166666666666666,47.41,5.0,11.0,-29.0
BBB,2013B,477011,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,0.9166666666666666,71.66,7.0,11.0,12.0
BBB,2013B,477164,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.8333333333333334,51.35,5.0,10.0,35.0
BBB,2013B,477167,F,HE Qualification,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.9166666666666666,87.03999999999999,5.0,11.0,36.0
BBB,2013B,477734,F,No Formal quals,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.9166666666666666,66.96,6.0,11.0,24.0
BBB,2013B,477835,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.5833333333333334,38.49,5.0,7.0,17.0
BBB,2013B,478317,F,Lower Than A Level,0-35,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8333333333333334,34.769999999999996,8.0,10.0,33.0
BBB,2013B,478444,F,Lower Than A Level,35-55,1,N,Distinction,0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.9166666666666666,74.53,6.0,11.0,27.0
BBB,2013B,478718,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,478792,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.8333333333333334,49.47,8.0,10.0,-49.0
BBB,2013B,478873,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.25,12.0,3.0,3.0,42.0
BBB,2013B,479060,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9166666666666666,91.28999999999999,5.0,11.0,5.0
BBB,2013B,479171,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8333333333333334,66.68,5.0,10.0,22.0
BBB,2013B,479267,F,Lower Than A Level,0-35,1,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,479343,F,A Level or Equivalent,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8333333333333334,64.35,5.0,10.0,-3.0
BBB,2013B,479516,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.6666666666666666,42.55,6.0,8.0,-21.0
BBB,2013B,479519,F,No Formal quals,0-35,1,N,Fail,1,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.8333333333333334,57.25,5.0,10.0,-15.0
BBB,2013B,480151,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,480382,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.8333333333333334,51.2,7.0,10.0,-12.0
BBB,2013B,480458,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.75,34.45,8.0,9.0,39.0
BBB,2013B,480507,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9166666666666666,83.00999999999999,6.0,11.0,23.0
BBB,2013B,480554,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8333333333333334,69.14999999999999,5.0,10.0,-5.0
BBB,2013B,480650,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.9166666666666666,94.53999999999999,6.0,11.0,12.0
BBB,2013B,480815,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.8333333333333334,61.13,6.0,10.0,43.0
BBB,2013B,481010,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.9166666666666666,86.13,6.0,11.0,7.0
BBB,2013B,481143,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.6666666666666666,36.12,5.0,8.0,38.0
BBB,2013B,481580,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.9166666666666666,83.35,6.0,11.0,-15.0
BBB,2013B,481607,F,Lower Than A Level,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.9166666666666666,82.87,5.0,11.0,15.0
BBB,2013B,482467,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.9166666666666666,78.3,5.0,11.0,30.0
BBB,2013B,482710,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8333333333333334,81.93,9.0,10.0,21.0
BBB,2013B,482766,F,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.9166666666666666,64.02,5.0,11.0,10.0
BBB,2013B,482945,M,Lower Than A Level,35-55,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.3333333333333333,21.0,4.0,4.0,42.0
BBB,2013B,483064,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.9166666666666666,81.8,5.0,11.0,28.0
BBB,2013B,483074,F,Lower Than A Level,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.9166666666666666,86.89999999999999,7.0,11.0,-22.0
BBB,2013B,483109,F,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8333333333333334,57.15,5.0,10.0,15.0
BBB,2013B,483243,F,Lower Than A Level,35-55,0,Y,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8333333333333334,64.74,5.0,10.0,8.0
BBB,2013B,483309,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,483371,F,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.75,56.79,4.0,9.0,23.0
BBB,2013B,483411,F,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.5,27.79,4.0,6.0,-3.0
BBB,2013B,483479,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.08333333333333333,4.2,0.0,1.0,0.0
BBB,2013B,483952,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.9166666666666666,55.72,5.0,11.0,46.0
BBB,2013B,484039,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.5833333333333334,14.84,6.0,7.0,-30.0
BBB,2013B,484135,F,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.08333333333333333,3.65,0.0,1.0,0.0
BBB,2013B,484161,F,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,484768,F,No Formal quals,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.75,43.48,4.0,9.0,40.0
BBB,2013B,484885,F,Lower Than A Level,35-55,1,N,Fail,1,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.6666666666666666,59.67,6.0,8.0,43.0
BBB,2013B,484933,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.9166666666666666,95.22,5.0,11.0,12.0
BBB,2013B,485352,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,485399,F,Lower Than A Level,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.9166666666666666,63.129999999999995,6.0,11.0,-13.0
BBB,2013B,485568,F,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,485630,F,A Level or Equivalent,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.9166666666666666,71.46,6.0,11.0,38.0
BBB,2013B,485782,F,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,486099,F,A Level or Equivalent,0-35,1,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8333333333333334,66.47,7.0,10.0,15.0
BBB,2013B,486214,F,Lower Than A Level,35-55,1,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,486282,F,Lower Than A Level,0-35,1,Y,Fail,1,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.25,12.27,2.0,3.0,33.0
BBB,2013B,486391,F,Lower Than A Level,0-35,1,N,Pass,0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.9166666666666666,85.42999999999999,5.0,11.0,1.0
BBB,2013B,486521,F,Lower Than A Level,0-35,1,N,Fail,1,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.9166666666666666,60.54,7.0,11.0,-12.0
BBB,2013B,486650,F,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,486656,F,A Level or Equivalent,35-55,1,N,Distinction,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9166666666666666,81.7,5.0,11.0,20.0
BBB,2013B,487329,F,A Level or Equivalent,0-35,1,N,Fail,1,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.8333333333333334,81.5,6.0,10.0,12.0
